ссылка на товар,бренд,наименование,промо цена,регулярная цена,id товара
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Kanin_suh__Rotveyler_YUnior_12_kg_Pitanie_dlya_shchenkov_porodyRotveyler_v_vozraste_ot_2_do_10_1015821.html,Royal Canin,"Junior Сухой корм для щенков породы ротвейлер в возрасте от 2 до 10 мес, 12 кг",9115,9115,50512
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/teishibo-korm-vlazhnyy-dlya-sobak-kurinoe-file-s-tuntsom-i-ovoshchami-v-zhele-80g.html,INABA CIAO,"Teishibo Корм влажный для собак, куриное филе с тунцом и овощами в желе, 80 гр.",189,189,164107
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-melkih-porod-s-chuvstvitelnym-pishchevareniem-losos-ris-morkov-v-podlive.html,Purina ONE®,"Mini влажный корм для взрослых собак для мелких пород при чувствительном пищеварении с лососем, рисом и морковью, в подливе, 85 г",36,45,147255
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-vzroslyh-sobak-melkih-porod-cyplenok-i-korichnevyy-ris-pak-2-5kg.html,Guabi Natural,"Natural Dog Сухой корм для взрослых собак мелких пород с цыпленком и коричневым рисом, 2,5 кг",1245,2490,159412
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-melkih-i-karlikovyh-porod-govyadina-kartofel-morkov-v-podlive.html,Purina ONE®,"Mini влажный корм для взрослых собак для мелких и карликовых пород при активном образе жизни с говядиной, картофелем и морковью, в подливе, 85 г",36,45,147251
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/hills-korm-dlya-shchenkov-krupnyh-porod-s-kuricey-pak-2-5-kg.html,Hill's,"Science Plan Сухой корм для щенков крупных пород с оптимальным содержанием энергии и минералов, с курицей, 2,5 кг",2329,2329,125715
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-indeyka-s-ovoshchami-400-g.html,DELICANA,"Корм для собак мелких пород индейка с овощами 1,5 кг",739,739,148357
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-indeykoy-i-utkoy-3kg.html,Brit,"Корм сухой для собак крупных пород, с индейкой и уткой, 12 кг",7883,7883,164082
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-800g-dlya-sobak-yagnenok.html,Aвва,"Adult Консервы для взрослых собак всех пород, с ягненком, 800 гр.",315,315,147551
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-myasnoe-assorti-100g-dlya-sobak-s-indeykoy.html,Четвероногий Гурман,"Консервы для собак Мясное ассорти с индейкой, 340 г",179,179,135628
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/purina-vetdieta-suh-3kg-d-sobak-nc-podderzh-funkcii-mozga.html,PRO PLAN® Veterinary Diets,"NC NeuroCare Сухой диетический корм для пожилых собак для поддержания функции мозга, 3 кг",5129,5129,79914
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-myasnoe-assorti-100g-dlya-sobak-s-perepelkoy.html,Четвероногий Гурман,"Консервы для собак Мясное ассорти с перепелкой, 340 г",179,179,135629
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/sukhoy-korm-acti-protect-dlya-vzroslykh-sobak-melkikh-i-karlikovykh-porod-s-chuvstvitelnoy-kozhey-s-vysokim-soderzhaniem-lososya-3kg.html,PRO PLAN®,"Acti protect Сухой корм для собак мелких пород с чувствительной кожей, с лососем, 3 кг",2432,3039,155709
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-l-d-korm-d-sob-d-pecheni-10kg.html,Hill's,"Prescription Diet l/d Сухой диетический корм для собак при заболеваниях печени, 1,5 кг",3225,3225,143040
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Gurman_korm_suhoy_dlya_sobak_kasha_4_zlaka_1002593.html,Четвероногий Гурман,"Хлопья 4 злака для собак, 400 г",85,85,42290
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-govyadina-i-ris.html,Purina ONE®,"Adult сухой корм для взрослых собак для мелких и карликовых пород с говядиной и рисом, 1,5 кг",544,679,147261
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-melkih-melkih-porod-utka-pasta-zelenaya-fasol-v-podlive.html,Purina ONE®,"Mini влажный корм для взрослых собак для мелких пород при активном образе жизни с уткой, пастой и зеленой фасолью, в подливе, 85 г",36,45,147253
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_suhoy_korm_dlya_vzroslyh_sobak_miniatyurnyh_porod_500_g_1015384.html,Eukanuba,"Adult Toy Breed корм для собак миниатюрных пород старше 1 года, с курицей, 500 г",315,315,46832
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-govyadinoy-i-risom-pak-3-8kg.html,Purina ONE®,"Корм сухой для собак средних и крупных пород, с говядиной и рисом, 3,8 кг",1420,1775,157369
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_porody_nemetskaya_ovcharka_Royal_Kanin_Dgerman_SHeferd_24_Edalt.html,Royal Canin,"German Shepherd Adult корм для немецких овчарок старше 15 месяцев, 3 кг",2525,2525,60861
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-shchenkov-krupnyh-porod-s-cyplenkom.html,Наша Марка,"Корм для щенков крупных пород с цыпленком, меш. 18 кг",4199,4199,106766
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-golden-100g-konina-naturalnaya-v-zhele-dlya-sobak.html,Четвероногий Гурман,"GOLDEN LINE Консервы для собак с кониной, 100 г",132,132,135638
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-vzroslykh-sobak-vsekh-porod-s-yagnenkom-v-souse-85g.html,Crave,"Корм влажный для взрослых собак всех пород, с ягненком в соусе, 85 гр.",105,105,157248
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/pauch-bezzernovoy-dlya-sobak-kurica-losos-i-ovoshchi-100g.html,Guabi Natural,"Natural Dog Влажный корм беззерновой для собак с курицей, лососем и овощами, 100 г (пауч)",119,139,159404
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/pro-plan-natur-el-sob-vzmelpor-los-6x2kg.html,PRO PLAN®,"Nature Elements сухой корм для взрослых собак для мелких и карликовых пород для здоровья кожи и шерсти с лососем, 2 кг",2043,2043,131697
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-losos-s-risom.html,DELICANA,"Корм для собак мелких пород лосось с рисом, 1.5 кг",810,810,142913
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-kuricey.html,Grand Prix,"Корм сухой для собак мелких пород с курицей, 2.5 кг",1279,1279,145559
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-vzroslyh-sobak-melkih-porod-losos-i-yachmen-pak-1kg.html,Guabi Natural,"Natural Dog Сухой корм для взрослых собак мелких пород с лососем и ячменем, 1 кг",1140,1140,159414
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/teishibo-korm-vlazhnyy-dlya-sobak-kurinoe-file-s-ovoshchami-v-zhele-80g.html,INABA CIAO,"Teishibo Корм влажный для собак, куриное филе с овощами в желе, 80 гр.",189,189,164103
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-myasnoe-assorti-340g-dlya-sobak-s-serdcem.html,Четвероногий Гурман,"Консервы для собак Мясное ассорти с сердцем, 340 г",179,179,135631
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-k-d-es-korm-d-sob-d-pochek-rs-6h1-5kg.html,Hill's,"Prescription Diet k/d Early Stage Сухой диетический корм для собак при ранней стадии болезни почек, 1,5 кг",3285,3285,143087
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/teishibo-korm-vlazhnyy-dlya-sobak-kurinoe-file-s-kurinymi-khryashchami-v-zhele-80g.html,INABA CIAO,"Teishibo Корм влажный для собак, куриное филе с куриными хрящами в желе, 80 гр.",189,189,164105
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_porody_nemetskaya_ovcharka_Royal_Kanin_Dgerman_SHeferd_24_mesh__12kg_1001807.html,Royal Canin,"German Shepherd Junior корм для щенков немецких овчарок младше 15 месяцев, 12 кг",9639,9639,60860
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-v-bulone-k.html,Погрызухин,"Monoprotein Корм влажный (консервы) для собак, оленина в бульоне, 100 гр.",129,129,137631
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/suhoy-korm-dlya-shchenkov-srednih-porod-cyplenok-i-korichnevyy-ris-pak-2-5kg.html,Guabi Natural,"Natural Puppy Сухой корм для щенков средних пород с цыпленком и коричневым рисом, 2,5 кг",1245,2490,159408
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-kurica-s-ovoshchami-400-g.html,DELICANA,Корм для собак мелких пород курица с овощами 400 г,182,227,148356
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-dzhoynt-kea.html,Royal Canin,"Maxi Joint Care Cухой корм для собак крупных пород с повышенной чувствительностью суставов, 10 кг",8255,8255,98492
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-u-d-korm-d-sob-pri-poch-nedost-4kg.html,Hill's,"Prescription Diet u/d Сухой диетический корм для собак при уролистазе, 4 кг",7905,7905,143027
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-porod-s-lososem-i-indeykoy-1-5kg.html,Brit,"Корм сухой для собак средних пород, с лососем и индейкой, 12 кг",7883,7883,164080
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-krupnyh-porod-s-indeykoy-i-yagnenkom-1-5kg.html,Brit,"Корм сухой для щенков крупных пород, с индейкой и ягненком, 12 кг",7883,7883,164079
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/pro-plan-natur-el-sob-vzrsrkrp-yagn-6x2kg.html,PRO PLAN®,"Nature Elements сухой корм для взрослых собак для средних и крупных пород с ягненком, 2 кг",1709,1709,131705
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-vzroslykh-sobak-vsekh-porod-s-govyadinoy-v-souse-85g.html,Crave,"Корм влажный для взрослых собак всех пород, с говядиной в соусе, 85 гр.",105,105,157250
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-kurica-i-ris.html,Purina ONE®,"Mini сухой корм для взрослых собак для мелких и карликовых пород при активном образе жизни с курицей и рисом, 1,5 кг",544,679,147259
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/pauch-dlya-sobak-kurica-losos-celnozernovye-zlaki-i-ovoshchi-100g.html,Guabi Natural,"Natural Dog Влажный корм для собак с курицей, лососем, цельнозерновыми злаками и овощами, 100 г (пауч)",119,139,159402
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-morskoy-ryboy-i-indeykoy-1-5kg.html,Brit,"Корм сухой для взрослых собак, с морской рыбой и индейкой, 1,5 кг",1249,1249,164074
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-indeyka-i-ris.html,Purina ONE®,"Mini сухой корм для взрослых собак для мелких и карликовых пород при склонности к набору веса с индейкой и рисом, 1,5 кг",544,679,147263
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/avva-kons-100g-dlya-shchenkov-cyplenok-i-indeyka.html,Aвва,"Puppy Консервы для щенков, цыпленок и индейка, 100 гр.",85,85,137531
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-hills-science-plan-dlya-shchenkov-srednih-porod-dlya-podderzhaniya-silnogo-immuniteta-s-kuricey-800-g.html,Hill's,"Science Plan Сухой корм для щенков средних пород для поддержания сильного иммунитета, с курицей, 800 гр.",847,847,104653
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-miniatyurnyy-shnaucer-mesh-7-5-kg.html,Royal Canin,"Miniature Schnauzer Adult корм для собак породы миниатюрный шнауцер старше 10 месяцев, 3 кг",2879,2879,60864
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Senior_suhoy_korm_dlya_sobak_starshe_7et_s_chuvstvitelnoy_kogeyososris.html,PRO PLAN®,"Sensitive Skin Adult Сухой корм для собак старше 7 лет средних и крупных пород с чувствительной кожей, с лососем, 3 кг",1878,2347,42334
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-platinum-240g-dlya-sobak-zheludochki-kurinye-v-zhele.html,Четвероногий Гурман,"PLATINUM LINE Консервы для собак с куриными желудочками, 240 г",177,177,135640
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-krupnyh-porod-daydzhestiv-kea-mesh-15-kg.html,Royal Canin,"Maxi Digestive Care корм для собак с чувствительной пищеварительной системой, 3 кг",2709,2709,80010
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-krupnyh-porod-derma-komfort-pak-3-kg.html,Royal Canin,"Maxi Dermacomfort корм для собак, склонных к кожным раздражениям и зуду, 3 кг",2709,2709,80016
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/gurman-myasnoe-assorti-100g-dlya-shchenkov-s-krolikom.html,Четвероногий Гурман,"Консервы для щенков Мясное ассорти с кроликом, 100 г",85,85,135623
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/pauch-dlya-sobak-kurica-celnozernovye-zlaki-i-ovoshchi-100g.html,Guabi Natural,"Natural Dog Влажный корм для собак с курицей, цельнозерновыми злаками и овощами, 100 г (пауч)",119,139,159400
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-krupnyh-porod-s-yagnenkom.html,Grand Prix,"Корм сухой для щенков крупных пород с ягненком 2,5 кг",1399,1399,145565
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-koker-pak-3-kg.html,Royal Canin,"Cocker Adult корм для собак породы кокер-спаниель от 12 месяцев, 3 кг",2549,2549,79634
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-klyukvoy-k.html,Погрызухин,"Holistic Корм влажный (консервы) для собак, оленина с клюквой, 100 гр.",129,129,137633
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-dlya-sobak-ss-cardio-care-pri-bolezni-serdca-pak-3kg.html,PRO PLAN® Veterinary Diets,"CC CardioСare Сухой диетический корм для собак для поддержания сердечной функции, 3 кг",5129,5129,157385
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-platinum-240g-dlya-sobak-serdechki-indyushinye-v-zhele.html,Четвероногий Гурман,"PLATINUM LINE Консервы для собак с индюшиными сердечками, 240 г",219,219,135642
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_krolik_s_risom_800_gr_1010135.html,Aвва,"Premium Adult Консервы для собак средних и крупных пород, с кроликом и рисом, 800 гр.",339,339,44568
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/gurman-golden-100g-kurica-s-govyadinoy-v-zhele-dlya-shchenkov.html,Четвероногий Гурман,"GOLDEN LINE Консервы для щенков Курица с говядиной, 100 г",132,132,123456
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/farmina-n-d-dog-chicken-pumpkin-pomegranate-starter-puppy-mini.html,Farmina,"N&D PUMPKIN влажный корм для щенков, с курицей, тыквой и гранатом, 140г",305,305,119945
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-tykvoy-k.html,Погрызухин,"Holistic корм влажный (консервы) для собак, оленина с тыквой, 100 гр.",129,129,137637
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-moroshkoy-k.html,Погрызухин,"Holistic Корм влажный (консервы) для собак, оленина с морошкой, 100 гр.",129,129,137635
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-s-kuricey-i-risom-mesh-10kg.html,Purina ONE®,"Корм сухой для собак, с курицей и рисом, 10 кг",3735,4149,157375
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-melkih-porod-s-yagnenkom.html,Grand Prix,"Small Junior Сухой корм для щенков собак мелких и миниатюрных пород ягненок 0,8кг",489,489,145555
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/gurman-golden-100g-kurica-s-poroshkami-v-zhele-dlya-shchenkov.html,Четвероногий Гурман,"GOLDEN LINE Консервы для щенков Курица с потрошками, 100 г",132,132,123458
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/sp-korm-d-shchen-b-z-kur-kart-4-2-5kg.html,Hill's,"Science Plan No Grain Беззлаковый сухой корм для щенков средних пород, с курицей, 2.5 кг",2929,2929,143097
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Korm_dlya_sobak_Treyner_PappiDgunior_Mini_Natural_konservy_bn__150g_1003429.html,Trainer,"Natural Small & Toy Puppy & Junior консервы для щенков мелких пород, с курицей, 150 г",325,325,31605
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/dog-sensitive-cukhoy-korm-dlya-vzroslykh-sobak-melkikh-i-srednikh-porod-s-chuvstvitelnym-pishchevareniem-losos-i-oves-2-5-kg.html,Guabi Natural,"Dog Sensitive Сухой корм для взрослых собак мелких и средних пород с чувствительным пищеварением, лосось и овес, 2,5 кг",2909,2909,164175
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/gurman-myasnoe-assorti-100g-dlya-shchenkov-s-potroshkami.html,Четвероногий Гурман,"Консервы для щенков Мясное ассорти с потрошками, 340 г",179,179,135636
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-srednih-porod-s-indeykoy-1-5kg.html,Brit,"Корм сухой для взрослых собак средних пород, с индейкой, 1,5 кг",1249,1249,164071
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Korm_dlya_sobak_Treyner_Fitness_Edalt_Mini_yagnenokris_bn__150g_1006170.html,Trainer,"Natural No Gluten Mini Adult консервы для собак мелких пород, сягненком и рисом, 150 г",409,409,43329
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-shchenkov-vseh-porod-govyadina-410g.html,Aвва,"Puppy Консервы для щенков всех пород, говядина, 410 гр.",185,185,149608
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/gurman-myasnoe-assorti-100g-dlya-shchenkov-s-yazykom.html,Четвероногий Гурман,"Консервы для щенков Мясное ассорти с языком, 340 г",179,179,135635
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-srednih-porod-s-indeykoy-i-utkoy-1-5kg.html,Brit,"Корм сухой для щенков средних пород, с индейкой и уткой, 3 кг",2167,2167,164067
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-200g-dlya-sobak-cyplenok-i-tykva.html,Aвва,"Adult Консервы для взрослых собак всех пород, с цыпленком и тыквой, 200 гр.",125,125,147536
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/farmina-n-d-dog-lamb-pumpkin-blueberry-starter-mini.html,Farmina,"N&D PUMPKIN влажный корм для щенков, с ягненком, тыквой, черникой, 140г",325,325,119941
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-s-kuricey-i-risom-pak-3-8kg.html,Purina ONE®,"Корм сухой для собак, с курицей и рисом, 3,8 кг",1420,1775,157377
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/avva-kons-400g-dlya-shchenkov-govyadina.html,Aвва,"Puppy Консервы для щенков всех пород, с говядиной, 400 гр.",185,185,147545
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-yagnenkom-i-risom-pak-3-8kg.html,Purina ONE®,"Корм сухой для собак средних и крупных пород, с ягненком и рисом, 3,8 кг",1420,1775,157373
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-100g-dlya-sobak-govyadina.html,Aвва,"Adult Консервы для взрослых собак всех пород, с говядиной, 200 гр.",125,125,147534
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-vseh-porod-govyadina-morkov-410g.html,Aвва,"Adult Консервы для взрослых всех пород, говядина и морковь, 410 гр.",185,185,149602
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-vseh-porod-indeyka-yabloko-410g.html,Aвва,"Adult Консервы для взрослых всех пород, индейка и яблоко, 410 гр.",185,185,149604
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-800g-dlya-sobak-nezhnaya-telyatina.html,Aвва,"Adult Консервы для взрослых собак всех пород, с телятиной, 800 гр.",315,315,147547
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/avva-kons-200g-dlya-sobak-nezhnaya-telyatina-i-utka.html,Aвва,"Adult Консервы для взрослых собак всех пород, нежная телятина и утка, 200 гр.",125,125,137539
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/small-adult-korm-dlya-sobak-s-indeykoy-monoprotein-limited-edition-800g.html,Grand Prix,"Limited Edition Monoprotein Сухой корм для собак, с индейкой, 800 гр.",469,469,166055
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-indeyka-gorokh-morkov-v-zhele-80g.html,Cesar,"Корм влажный (пауч) для собак, индейка, горох и морковь в желе, 80 гр.",33,41,159536
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-govyadina-paprika-shpinat-v-souse-80g.html,Cesar,"Корм влажный (пауч) для собак, говядина, паприка и шпинат в соусе, 80 гр.",33,41,159534
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-zharkoe-s-utkoy.html,Cesar,"Корм влажный для собак Жаркое с уткой, 85 г",33,41,118673
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-telyatina-s-ovoshchami.html,Cesar,"Корм влажный для собак Телятина с овощами, 85 г",33,41,118671
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-govyadina-v-slivochnom-souse.html,Cesar,"Корм влажный для собак Говядина в сливочном соусе, 85 г",33,41,118669
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-yagnenok-v-syrnom-souse.html,Cesar,"Корм влажный для собак Ягненок в сырном соусе, 85 г",33,41,118667
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-govyadina-krolik-shpinat.html,Cesar,"Корм влажный для собак Говядина, кролик, шпинат, 85 г",33,41,118665
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-yagnenok-s-ovoshchami.html,Cesar,"Корм влажный для собак Ягненок с овощами, 85 г",33,41,118663
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-govyadina-s-ovoshchami.html,Cesar,"Корм влажный для собак Говядина с овощами, 85 г",33,41,118661
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-kurica-s-zelenymi-ovoshchami.html,Cesar,"Корм влажный для собак Курица с зелеными овощами, 85 г",33,41,118659
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_shchenkov_tsyplenok_i_indeyka_100_gr_1007361.html,Aвва,"Premium Puppy консервы для щенков мелких пород, с цыпленком и индейкой, 100гр",165,165,42028
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/dog-adult-sukhoy-korm-dlya-vzroslykh-sobak-srednikh-porod-tsyplenok-i-korichnevyy-ris-12-kg.html,Guabi Natural,"Dog Adult Сухой корм для взрослых собак средних пород, цыпленок и коричневый рис, 12 кг",9239,9239,166329
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/dog-grain-free-sukhoy-korm-bezzernovoy-dlya-vzroslykh-sobak-srednikh-porod-tsyplenok-i-chechevitsa-2-5-kg.html,Guabi Natural,"Dog Grain Free Сухой корм беззерновой для взрослых собак средних пород, цыпленок и чечевица, 2,5 кг",2909,2909,164177
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-vzroslyh-sobak-srednih-porod-cyplenok-i-korichnevyy-ris-pak-2-5kg.html,Guabi Natural,"Natural Dog Сухой корм для взрослых собак средних пород с цыпленком и коричневым рисом, 2,5 кг",2490,2490,159416
